"File Name","Image Agent Name#1","Image Agent Type#1","Image Agent Role#1","Image Title#1","Image Title Type#1","Image Description#1","Subject Term#1","Subject Type#1","Subject Vocab#1","Subject Refid#1","Subject Term#2","Subject Type#2","Subject Vocab#2","Subject Refid#2","Location Name 1#1","Location Type 1#1","Location Vocab 1#1","Location Refid 1#1","Location Extent 1#1","Location Name 2#1","Location Type 2#1","Location Vocab 2#1","Location Refid 2#1","Location Extent 2#1","Location Name 3#1","Location Type 3#1","Location Vocab 3#1","Location Refid 3#1","Location Extent 3#1","Location Name 4#1","Location Type 4#1","Location Vocab 4#1","Location Refid 4#1","Location Extent 4#1","Location Name 5#1","Location Type 5#1","Location Vocab 5#1","Location Refid 5#1","Location Extent 5#1","Collection Name#1","Work Repository Holding Institution#1","Image Rights#1","Image Measurement#1","Image Measurement Type#1","Image Measurement Unit#1","Image Date#1","Image Date Type#1","Image Work Type#1","Image Work Type Vocab#1","Image Work Type Refid#1","Work Agent Name#1","Work Agent Name Vocab#1","Work Agent Name Refid#1","Work Agent Name Type#1","Work Agent Role#1","Work Agent Role Vocab#1","Work Agent Role Refid#1","Work Title#1","Work Title Type#1","Creation Date#1","View Date#1","Creation Date#2","View Date#2","Material#1","Material Type#1","Material Vocab#1","Material Refid#1","Technique#1","Technique Vocab#1","Technique Refid#1","Work Type#1","Work Type Vocab#1","Work Type Refid#1","Relation Type#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"mac_04005.tif","Rojas-Sanders, Alex","personal","scanning technician","Decorations from small & large baths, Pompeii","generalView","Watercolor study of decorations (including griffins, vases & dolphins) from the small & large baths in Pompeii","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","Italy","geographic","lcsh","n 79021783","nation","Pompeii (Extinct city)","geographic","lcsh","sh 85104771","inhabited place","","","","","","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","143,531,440","fileSize","bytes","2007-08-10","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","Decorations from the Small & Large Baths. Pompeii","creator","1886-04","1886-04","","","watercolor (paint)","medium","aat","300015045","painting (image-making)","aat","300054216","watercolors (paintings)","aat","300078925","relatedTo","197059","4779","mac_04005.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~197059~111060"
"mac_u06055.tif","Oliver, Daniel","personal","scanning technician","Decorative striped vase","generalView","Sketch of striped vase surrounded by cartouche-like frame. Also 267 M [over] M in upper right corner","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","","","","","","","","","","","","","","","","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","146,878,028","fileSize","bytes","2007-11-07","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","1st. [Decorative striped vase]","creator","","","","","graphite (mineral)","medium","aat","300011098","drawing (image-making)","aat","300054196","drawings (visual works)","aat","300033973","relatedTo","199507","4779","mac_u06055.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~199507~111256"
"mac_05020.tif","Oliver, Daniel","personal","scanning technician","Designs at the church of St. Francis Assisi","generalView","Three watercolor panels of designs on surface vaulting, soffit of an arch, and border to a fresco; at the church of St. Francis Assisi in Assisi, Italy","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","Italy","geographic","lcsh","n 79021783","nation","Assisi (Italy)","geographic","lcsh","n 79089733","inhabited place","San Francesco (Church : Assisi, Italy)","corporate","naf","n 82090296","place of worship","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","148,330,712","fileSize","bytes","2007-10-11","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","Decorations from the church of St. Francis Assisi: On surface of Vaulting. On Soffit of Arch. Border to a Fresco","creator","","1886","","","watercolor (paint)","medium","aat","300015045","painting (image-making)","aat","300054216","watercolors (paintings)","aat","300078925","relatedTo","197905","4779","mac_05020.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~197905~111098"
"mac_u02002.tif","Rojas-Sanders, Alex","personal","scanning technician","Detail at Salisbury Cathedral","generalView","Pencil and watercolor rendering of architectural detail at Salisbury Cathedral, Salisbury, Wiltshire, England","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","England","geographic","lcsh","n 82068148","nation","Salisbury (England)","geographic","lcsh","n 82029063","inhabited place","Salisbury Cathedral","corporate","naf","n 50070842","place of worship","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","71,808,544","fileSize","bytes","2007-06-07","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","In Salisbury Cathedral","creator","1884-04-14","1884-04-14","","","mixed media","medium","aat","300015012","mixed media","aat","300163347","mixed media","aat","300163347","relatedTo","195853","4779","","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~195853~"
"mac_02016.tif","Rojas-Sanders, Alex","personal","scanning technician","Detail at Salisbury Cathedral","generalView","Pencil drawing of detail in the Salisbury Cathedral, Salisbury, Wiltshire, England","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","England","geographic","lcsh","n 82068148","nation","Salisbury (England)","geographic","lcsh","n 82029063","inhabited place","Salisbury Cathedral","corporate","naf","n 50070842","place of worship","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","142,046,584","fileSize","bytes","2007-06-08","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","In Salisbury Cathedral","creator","","1884-04-14?","","","graphite (mineral)","medium","aat","300011098","drawing (image-making)","aat","300054196","drawings (visual works)","aat","300033973","relatedTo","196015","4779","mac_02016.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~196015~110994"
"mac_02009.tif","Rojas-Sanders, Alex","personal","scanning technician","Detail from the Church of the Holy Cross","generalView","Pencil drawing of detail from the Church of the Holy Cross near Winchester, Hampshire, England","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","England","geographic","lcsh","n 82068148","nation","Winchester (England)","geographic","lcsh","n 80004080","inhabited place","","","","","","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","143,872,056","fileSize","bytes","2007-06-08","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","From the Church of the H[oly] Cross n[ea]r Winchester","creator","1885-05-25","1885-05-25","","","graphite (mineral)","medium","aat","300011098","drawing (image-making)","aat","300054196","drawings (visual works)","aat","300033973","relatedTo","195979","4779","mac_02009.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~195979~110987"
"mac_05068.tif","Oliver, Daniel","personal","scanning technician","Detail of bapistry font","generalView","Pencil drawing of panel detail in baptistry font, Pistoia, Italy","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","Italy","geographic","lcsh","n 79021783","nation","Pistoia (Italy)","geographic","lcsh","n 79013824","inhabited place","","","","","","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","70,889,588","fileSize","bytes","2007-10-18","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","Panel in font in baptistry, Pistoia","creator","1886-06-30","1886-06-30","","","graphite (mineral)","medium","aat","300011098","drawing (image-making)","aat","300054196","drawings (visual works)","aat","300033973","relatedTo","198391","4779","","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~198391~"
"mac_05065.tif","Oliver, Daniel","personal","scanning technician","Detail of barrel vault at St. Francis of Assisi","generalView","Watercolor of detail in barrel vault at Church of St. Francis of Assisi in Assisi, Italy","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","Italy","geographic","lcsh","n 79021783","nation","Assisi (Italy)","geographic","lcsh","n 79089733","inhabited place","San Francesco (Church : Assisi, Italy)","corporate","naf","n 82090296","place of worship","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","146,087,236","fileSize","bytes","2007-10-12","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","Church of St. Francis of Assisi. Decoration in Barrel Vault. Crucifiction by Giotto","creator","","1886","","","watercolor (paint)","medium","aat","300015045","painting (image-making)","aat","300054216","watercolors (paintings)","aat","300078925","relatedTo","198193","4779","","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~198193~"
"mac_02011b.tif","Rojas-Sanders, Alex","personal","scanning technician","Detail of chapel at Hammersmith seminary","generalView","Pencil drawing of end buttress of chapel at Hammersmith seminary, England","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","England","geographic","lcsh","n 82068148","nation","Hammersmith (London, England)","geographic","lcsh","n 84216160","inhabited place","","","","","","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","57,570,140","fileSize","bytes","2007-06-01","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","Seminary, Hammersmith. End Buttress of Chapel","creator","1884-08-20","1884-08-20","","","graphite (mineral)","medium","aat","300011098","drawing (image-making)","aat","300054196","drawings (visual works)","aat","300033973","relatedTo","195691","4779","mac_02011b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~195691~110989"
"mac_05076.tif","Oliver, Daniel","personal","scanning technician","Detail of chimney piece","generalView","Pencil drawing of ornament in spandril of bracket to chimney piece at Ducal palace, Venice, Italy","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","Italy","geographic","lcsh","n 79021783","nation","Venice (Italy)","geographic","lcsh","n 79018142","inhabited place","Palazzo ducale (Venice, Italy)","corporate","naf","n 80086500","cultural institution","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","138,488,364","fileSize","bytes","2008-07-01","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","Ducal palace Venice. Ornament in spandril of bracket to Chimney Piece","creator","","1888","","","graphite (mineral)","medium","aat","300011098","drawing (image-making)","aat","300054196","drawings (visual works)","aat","300033973","relatedTo","199975","4779","","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~199975~"
