File Name,Image Agent Name#1,Image Agent Type#1,Image Agent Role#1,Image Title#1,Image Title Type#1,Image Description#1,Subject Term#1,Subject Type#1,Subject Vocab#1,Subject Refid#1,Subject Term#2,Subject Type#2,Subject Vocab#2,Subject Refid#2,Location Name 1#1,Location Type 1#1,Location Vocab 1#1,Location Refid 1#1,Location Extent 1#1,Collection Name#1,Work Repository Holding Institution#1,Image Rights#1,Image Measurement#1,Image Measurement Type#1,Image Measurement Unit#1,Image Date#1,Image Date Type#1,Image Work Type#1,Image Work Type Vocab#1,Image Work Type Refid#1,Work Agent Name#1,Work Agent Name Vocab#1,Work Agent Name Refid#1,Work Agent Name Type#1,Work Agent Role#1,Work Agent Role Vocab#1,Work Agent Role Refid#1,Work Title#1,Work Title Type#1,Creation Date#1,View Date#1,Material#1,Material Type#1,Material Vocab#1,Material Refid#1,Technique#1,Technique Vocab#1,Technique Refid#1,Work Type#1,Work Type Vocab#1,Work Type Refid#1,Relation Type#1,Identifier ARK#1,Identifier LUNA
mac_u06041.tif,"Oliver, Daniel",personal,scanning technician,Perspective drawing of open shelf unit and unfinished box,generalView,Perspective drawing of open shelf unit and unfinished box. Also 267 M [over] M in lower right corner,architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,,,,,,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","182,684,188",fileSize,bytes,2007-11-02,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,[Perspective drawing of open shelf unit and unfinished box],creator,1879-04-01,1879-04-01,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/zz5h4q43r5x9,
mac_u06042.tif,"Oliver, Daniel",personal,scanning technician,Floral design watercolor in orange/peach tones,generalView,"Floral design watercolor in flesh, orange and peach tones",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,,,,,,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","180,664,116",fileSize,bytes,2007-11-02,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,1st [Floral design watercolor in orange/peach tones],creator,Undated,Undated,watercolor (paint),medium,aat,http://vocab.getty.edu/page/aat/300015045,painting (image-making),aat,http://vocab.getty.edu/page/aat/300054216,watercolors (paintings),aat,http://vocab.getty.edu/page/aat/300078925,relatedTo,https://ark.colorado.edu/ark:/47540/8j5k9r01q5qc,
mac_u06043.tif,"Oliver, Daniel",personal,scanning technician,"Floral watercolor design in brown, orange, black tones",generalView,"Floral watercolor design in brown, orange and black tones. Also 267 M [over] M in upper right corner",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,,,,,,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","145,703,836",fileSize,bytes,2007-11-02,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,"1st [Floral watercolor design in brown, orange, black tones]",creator,Undated,Undated,watercolor (paint),medium,aat,http://vocab.getty.edu/page/aat/300015045,painting (image-making),aat,http://vocab.getty.edu/page/aat/300054216,watercolors (paintings),aat,http://vocab.getty.edu/page/aat/300078925,relatedTo,https://ark.colorado.edu/ark:/47540/5q8323525680,
mac_u06044.tif,"Oliver, Daniel",personal,scanning technician,Perspective drawing of table,generalView,Perspective drawing of table with detail insets. Also 267 M [over] M in lower right corner,architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,,,,,,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","179,436,000",fileSize,bytes,2007-11-02,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,[Perspective drawing of table],creator,1879-04-03,1879-04-03,ink,medium,aat,http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/zc612h09v61t,
mac_u06045.tif,"Oliver, Daniel",personal,scanning technician,Floral wall or gate design,generalView,"Sketch of two-dimensional floral applique design. Also 5930, no. 267, 3 in upper right corner",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,,,,,,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","147,160,132",fileSize,bytes,2007-11-02,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,[Floral wall or gate design],creator,Undated,[1879],graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/231r3t87960w,
mac_u06046.tif,"Oliver, Daniel",personal,scanning technician,Four illustrations of points of perspective using a two-dimensional square,generalView,Illustrations of points of perspective using a two-dimensional square example. Also 267 M [over] M in lower right corner,architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,,,,,,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","181,368,976",fileSize,bytes,2007-11-02,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,[Four illustrations of points of perspective using a two-dimensional square],creator,1879-03-06,1879-03-06,ink,medium,aat,http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/g12n8f68s9zr,
mac_u06047.tif,"Oliver, Daniel",personal,scanning technician,Filled teacup on corner of table,generalView,Sketch of filled teacup on corner of table with decorative inverted scallop design tablecloth,architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,,,,,,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","148,147,516",fileSize,bytes,2007-11-02,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,1st [Filled teacup on corner of table],creator,Undated,[1879],graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/kd526592x7p7,
mac_u06048.tif,"Oliver, Daniel",personal,scanning technician,"Candle taper holder, candle and snuffer",generalView,Candle taper holder with candlestick topped with chain-attached snuffer sitting on a thick round disc,architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,,,,,,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","148,645,624",fileSize,bytes,2007-11-02,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,"1st Session. [Candle taper holder, candle and snuffer]",creator,Undated,[1879],graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/kh1j0q9269m2,
mac_u06049.tif,"Oliver, Daniel",personal,scanning technician,Solid Geometry. Sheet 3,generalView,Sheet of architectural elevation and sectional sample drawings using various cube configurations. Also 267 M [over] M in lower right corner,architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,,,,,,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","182,365,140",fileSize,bytes,2007-11-02,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Solid Geometry. Sheet 3,creator,1879-01-22,1879-01-22,ink,medium,aat,http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/fn5g4h44n1p0,
mac_u06050.tif,"Oliver, Daniel",personal,scanning technician,Multi-colored cross,generalView,"Cross with colored sections and a key design in the center. Also has attached sticker with class no. (5930), MacLaren's age (18), student number (267 M [over] M), and stage no. (1.10b)",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,,,,,,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","177,337,936",fileSize,bytes,2007-11-07,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,[Multi-colored cross],creator,Undated,[1880],watercolor (paint),medium,aat,http://vocab.getty.edu/page/aat/300015045,painting (image-making),aat,http://vocab.getty.edu/page/aat/300054216,watercolors (paintings),aat,http://vocab.getty.edu/page/aat/300078925,relatedTo,https://ark.colorado.edu/ark:/47540/51832n55k50h,
mac_u06051.tif,"Oliver, Daniel",personal,scanning technician,Elevation of cube with blocks on inclined plane at an angle of 10 degrees,generalView,Three-dimensional drawing of a cube with extended smaller blocks on each side. Also 267 M [over] M in lower right corner,architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,,,,,,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","179,255,012",fileSize,bytes,2007-11-07,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,No. 2 Elevation of cube with blocks on inclined plane at an angle of 10 [degrees],creator,1879-02-19,1879-02-19,watercolor (paint),medium,aat,http://vocab.getty.edu/page/aat/300015045,painting (image-making),aat,http://vocab.getty.edu/page/aat/300054216,watercolors (paintings),aat,http://vocab.getty.edu/page/aat/300078925,relatedTo,https://ark.colorado.edu/ark:/47540/8d940f48p0rc,
mac_u06052.tif,"Oliver, Daniel",personal,scanning technician,Plan of cube with blocks,generalView,Three-dimensional cube with extended smaller cubes on each side. Also 267 M [over] M in lower right corner,architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,,,,,,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","179,255,344",fileSize,bytes,2007-11-07,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,No. 1 Plan of Cube with Blocks,creator,1879-02-19,1879-02-19,watercolor (paint),medium,aat,http://vocab.getty.edu/page/aat/300015045,painting (image-making),aat,http://vocab.getty.edu/page/aat/300054216,watercolors (paintings),aat,http://vocab.getty.edu/page/aat/300078925,relatedTo,https://ark.colorado.edu/ark:/47540/j4625m09t3rv,
mac_u06053.tif,"Oliver, Daniel",personal,scanning technician,Solid geometry,generalView,"Twelve geometric sketches showing for images in elevations, plans, sectional plans. Also 267 M [over] M",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,,,,,,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","181,368,896",fileSize,bytes,2007-11-07,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Solid Geometry,creator,1879-01-15,1879-01-15,ink,medium,aat,http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,3.00E+08,relatedTo,https://ark.colorado.edu/ark:/47540/dc2297269625,
mac_u06054.tif,"Oliver, Daniel",personal,scanning technician,Kettle with string,generalView,"Sketch of kettle with open-fire handle and string. Also 267 M [over] M, 5930, 5a in upper right corner",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,,,,,,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","147,494,232",fileSize,bytes,2007-11-07,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,1st Session. [Kettle with string],creator,Undated,[1879],graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/fr7g1k18b95p,
mac_u06055.tif,"Oliver, Daniel",personal,scanning technician,Decorative striped vase,generalView,Sketch of striped vase surrounded by cartouche-like frame. Also 267 M [over] M in upper right corner,architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,,,,,,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","146,878,028",fileSize,bytes,2007-11-07,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,1st. [Decorative striped vase],creator,Undated,Undated,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/3q4b4x08s9nf,
mac_u06056.tif,"Oliver, Daniel",personal,scanning technician,Shaded urn,generalView,Sketch of shaded urn. Also 267 M [over] M in lower left corner,architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,,,,,,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","148,152,456",fileSize,bytes,2007-11-07,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,[Shaded urn],creator,Undated,[1879],graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/6n9v2114j6bs,
mac_u06057.tif,"Oliver, Daniel",personal,scanning technician,Solid Geometry. Sheet 2,generalView,"Three geometric column figures drawn in three sequences showing elevations, planes, sectional planes. Also 267 M [over] M in lower right corner",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,,,,,,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","181,055,336",fileSize,bytes,2007-11-07,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Solid Geometry. Sheet 2,creator,1879-01-20,1879-01-20,ink,medium,aat,http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/k96s1687n9kn,
mac_u06058.tif,"Oliver, Daniel",personal,scanning technician,Four geometric shapes,generalView,"Four geometric images showing shape within a shape, reduction and duplication applications. Also 267 M [over] M in lower right corner and extensive textual description for each shape",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,,,,,,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","181,055,716",fileSize,bytes,2007-11-07,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,[Four geometric shapes],creator,1879-02-25,1879-02-25,ink,medium,aat,http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/gx0t835232bs,
mac_u06059bk.tif,"Oliver, Daniel",personal,scanning technician,Corinthian column detail,generalView,Partial sketch of Corinthian column capital section detailing leaves,architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,,,,,,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","147,159,456",fileSize,bytes,2007-11-07,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,[Corinthian column detail],creator,Undated,[1879],graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/t86f4411293w,
mac_u06059fr.tif,"Oliver, Daniel",personal,scanning technician,Stylized floral design with frame overlay,generalView,Stylized floral design overlaid by frame. Also 267 M [over] M in upper right corner,architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,,,,,,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","147,161,568",fileSize,bytes,2007-11-07,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,1st [Stylized floral design with frame overlay],creator,Undated,[1879],mixed media,medium,aat,http://vocab.getty.edu/page/aat/300163347,mixed media,aat,http://vocab.getty.edu/page/aat/300163347,mixed media,aat,http://vocab.getty.edu/page/aat/300163347,relatedTo,https://ark.colorado.edu/ark:/47540/ck6g3q46p03b,
